"sku","category","total_quantity_sold","days_since_last_sale","inventory_action"
"JNE3517-KR-M","kurta","2","1181","SLOW - Clearance Sale"
"MEN5001-KR-XXL","kurta","3","1181","SLOW - Clearance Sale"
"JNE3609-KR-XL","kurta","12","1181","SLOW - Clearance Sale"
"J0335-DR-XXXL","Western Dress","6","1181","SLOW - Clearance Sale"
"JNE3890-TP-XXXL","Top","1","1181","SLOW - Clearance Sale"
"SET377-KR-NP-XL","Set","4","1181","SLOW - Clearance Sale"
"SET276-KR-PP-M","Set","6","1181","SLOW - Clearance Sale"
"J0055-SET-XS","Set","4","1181","SLOW - Clearance Sale"
"JNE3788-KR-L","kurta","1","1181","SLOW - Clearance Sale"
"J0247-SKD-XXL","Set","3","1181","SLOW - Clearance Sale"
"JNE3795-KR-XXXL","kurta","12","1181","SLOW - Clearance Sale"
"SET269-KR-NP-M","Set","70","1181","SLOW - Clearance Sale"
"JNE3389-KR-A-XS","kurta","2","1181","SLOW - Clearance Sale"
"J0113-TP-XXL","Top","27","1181","SLOW - Clearance Sale"
"SET094-KR-NP-XXXL","Set","3","1181","SLOW - Clearance Sale"
"SET249-KR-NP-XXXL","Set","6","1181","SLOW - Clearance Sale"
"SET131-KR-NP-A-M","Set","5","1181","SLOW - Clearance Sale"
"SET410-KR-NP-XL","Set","1","1181","SLOW - Clearance Sale"
"J0196-TP-S","Top","4","1181","SLOW - Clearance Sale"
"JNE3481-KR-S","kurta","3","1181","SLOW - Clearance Sale"
"J0179-KR-XS","kurta","3","1181","SLOW - Clearance Sale"
"J0390-TP-S","Top","4","1181","SLOW - Clearance Sale"
"NW015-TP-PJ-XXL","Set","19","1181","SLOW - Clearance Sale"
"JNE3813-KR-XXXL","kurta","6","1181","SLOW - Clearance Sale"
"SET131-KR-NP-M","Set","9","1181","SLOW - Clearance Sale"
"J0391-TP-XS","Top","2","1181","SLOW - Clearance Sale"
"JNE3516-KR-E-S","kurta","7","1181","SLOW - Clearance Sale"
"J0109-SKD-XXXL","Set","3","1181","SLOW - Clearance Sale"
"JNE3457-KR-L","kurta","4","1181","SLOW - Clearance Sale"
"JNE3389-KR-XL","kurta","2","1180","SLOW - Clearance Sale"
"JNE3869-DR-XL","Western Dress","6","1180","SLOW - Clearance Sale"
"JNE3547-KR-XL","kurta","1","1180","SLOW - Clearance Sale"
"J0240-SKD-XXXL","Set","3","1180","SLOW - Clearance Sale"
"J0124-TP-XS","Top","4","1180","SLOW - Clearance Sale"
"J0108-SKD-XXL","Set","4","1180","SLOW - Clearance Sale"
"JNE3721-KR-XS","kurta","29","1180","SLOW - Clearance Sale"
"JNE3518-KR-XXXL","kurta","11","1180","SLOW - Clearance Sale"
"SET179-KR-PP-XS","Set","8","1180","SLOW - Clearance Sale"
"J0208-DR-XL","Western Dress","2","1180","SLOW - Clearance Sale"
"J0234-SKD-XL","Set","9","1180","SLOW - Clearance Sale"
"SET290-KR-DPT-M","Set","31","1180","SLOW - Clearance Sale"
"J0198-TP-M","Top","30","1180","SLOW - Clearance Sale"
"SET432-KR-PP-XXL","Set","1","1180","SLOW - Clearance Sale"
"JNE3454-KR-XXXL","kurta","7","1180","SLOW - Clearance Sale"
"BL079-87RED","Blouse","2","1180","SLOW - Clearance Sale"
"J0189-TP-M","Top","7","1180","SLOW - Clearance Sale"
"SET301-KR-PP-L","Set","1","1180","SLOW - Clearance Sale"
"JNE3676-TU-S","Top","3","1180","SLOW - Clearance Sale"
"JNE3760-KR-L","kurta","4","1180","SLOW - Clearance Sale"
"JNE3273-KR-M","kurta","4","1180","SLOW - Clearance Sale"
"JNE3799-KR-XS","kurta","6","1180","SLOW - Clearance Sale"
"SET373-KR-PP-M","Set","2","1180","SLOW - Clearance Sale"
"JNE3486-KR-L","kurta","1","1180","SLOW - Clearance Sale"
"JNE3675-TU-XXL","Top","12","1180","SLOW - Clearance Sale"
"JNE3717-KR-M","kurta","3","1180","SLOW - Clearance Sale"
"JNE3460-KR-S","kurta","1","1180","SLOW - Clearance Sale"
"JNE3775-KR-XXXL","kurta","8","1180","SLOW - Clearance Sale"
"JNE3545-KR-S","kurta","6","1180","SLOW - Clearance Sale"
"J0220-BL-S","Blouse","7","1180","SLOW - Clearance Sale"
"J0074-TP-XS","Top","1","1180","SLOW - Clearance Sale"
"JNE3796-KR-S","kurta","3","1180","SLOW - Clearance Sale"
"J0417-TP-XS","Top","1","1180","SLOW - Clearance Sale"
"JNE3476-KR-XXXL","kurta","1","1180","SLOW - Clearance Sale"
"J0398-DR-S","Western Dress","3","1180","SLOW - Clearance Sale"
"SET436-KR-NP-S","Set","4","1180","SLOW - Clearance Sale"
"JNE3743-TP-XL","Top","2","1180","SLOW - Clearance Sale"
"J0389-TP-XXXL","Top","2","1180","SLOW - Clearance Sale"
"SET240-KR-PP-L","Set","6","1180","SLOW - Clearance Sale"
"JNE3288-KR-M","kurta","5","1180","SLOW - Clearance Sale"
"J0355-KR-S","kurta","12","1180","SLOW - Clearance Sale"
"JNE3707-DR-XXL","Western Dress","11","1180","SLOW - Clearance Sale"
"JNE3434-KR-XS","kurta","3","1180","SLOW - Clearance Sale"
"NW009-ST-CP-XXL","Set","6","1180","SLOW - Clearance Sale"
"SET219-KR-PP-XL","Set","5","1180","SLOW - Clearance Sale"
"JNE3728-KR-S","kurta","3","1180","SLOW - Clearance Sale"
"SET128-KR-DH-M","Set","7","1180","SLOW - Clearance Sale"
"J0392-TP-XL","Top","1","1180","SLOW - Clearance Sale"
"SET131-KR-NP-XL","Set","6","1180","SLOW - Clearance Sale"
"JNE3671-TU-S","Top","10","1180","SLOW - Clearance Sale"
"SET410-KR-NP-XXXL","Set","5","1180","SLOW - Clearance Sale"
"SET394-KR-NP-L","Set","17","1180","SLOW - Clearance Sale"
"SET289-KR-NP-S","Set","2","1180","SLOW - Clearance Sale"
"SET303-KR-NP-XS","Set","6","1180","SLOW - Clearance Sale"
"NW005-ST-PJ-XXXL","Set","9","1180","SLOW - Clearance Sale"
"J0021-TP-L","Top","2","1180","SLOW - Clearance Sale"
"JNE3712-TP-N-XXL","Top","5","1180","SLOW - Clearance Sale"
"JNE3627-KR-XS","kurta","3","1180","SLOW - Clearance Sale"
"JNE3780-KR-M","kurta","1","1180","SLOW - Clearance Sale"
"J0248-KR-DPT-XS","Set","5","1180","SLOW - Clearance Sale"
"JNE3869-DR-XS","Western Dress","8","1180","SLOW - Clearance Sale"
"SAR036","Saree","2","1180","SLOW - Clearance Sale"
"JNE2270-KR-487-A-XS","kurta","9","1180","SLOW - Clearance Sale"
"SET253-KR-NP-S","Set","5","1180","SLOW - Clearance Sale"
"J0211-DR-M","Ethnic Dress","4","1180","SLOW - Clearance Sale"
"J0014-LCD-S","Set","9","1180","SLOW - Clearance Sale"
"SET374-KR-NP-XS","Set","68","1180","SLOW - Clearance Sale"
"JNE3804-KR-XXL","kurta","9","1180","SLOW - Clearance Sale"
"J0335-DR-XS","Western Dress","22","1180","SLOW - Clearance Sale"
"SET250-KR-SHA-XS","Set","5","1180","SLOW - Clearance Sale"
"PJNE3068-KR-4XL","kurta","27","1180","SLOW - Clearance Sale"
"SET229-KR-PP-M","Set","12","1180","SLOW - Clearance Sale"
"J0369-SKD-L","Set","3","1180","SLOW - Clearance Sale"
"SET275-KR-NP-S","Set","9","1180","SLOW - Clearance Sale"
"SET307-KR-DPT-M","Set","13","1180","SLOW - Clearance Sale"
"J0217-BL-M","Blouse","25","1180","SLOW - Clearance Sale"
"J0395-DR-S","Western Dress","6","1180","SLOW - Clearance Sale"
"J0119-TP-XS","Top","15","1180","SLOW - Clearance Sale"
"SET343-KR-NP-XXXL","Set","15","1180","SLOW - Clearance Sale"
"J0109-SKD-M","Set","1","1180","SLOW - Clearance Sale"
"SET408-KR-NP-XXXL","Set","21","1180","SLOW - Clearance Sale"
"J0003-SET-L","Set","23","1180","SLOW - Clearance Sale"
"JNE3904-DR-XXL","Western Dress","7","1180","SLOW - Clearance Sale"
"J0049-TP-XXL","Top","5","1180","SLOW - Clearance Sale"
"JNE3770-KR-XL","kurta","4","1180","SLOW - Clearance Sale"
"JNE3744-TU-L","Top","4","1180","SLOW - Clearance Sale"
"JNE3160-KR-XL","kurta","13","1180","SLOW - Clearance Sale"
"JNE3615-KR-L","kurta","4","1180","SLOW - Clearance Sale"
"J0300-TP-XXXL","Top","13","1180","SLOW - Clearance Sale"
"JNE3602-KR-L","kurta","5","1180","SLOW - Clearance Sale"
"SET055-KR-NP-XL","Set","6","1180","SLOW - Clearance Sale"
"JNE3869-DR-XXL","Western Dress","12","1180","SLOW - Clearance Sale"
"J0381-SKD-XXXL","Set","8","1180","SLOW - Clearance Sale"
"JNE3369-KR-S","kurta","1","1180","SLOW - Clearance Sale"
"J0279-SET-L","Set","3","1180","SLOW - Clearance Sale"
"SET252-KR-PP-M","Set","30","1180","SLOW - Clearance Sale"
"J0048-TP-XS","Top","3","1180","SLOW - Clearance Sale"
"JNE3928-KR-S","kurta","4","1180","SLOW - Clearance Sale"
"J0215-BL-L","Blouse","9","1180","SLOW - Clearance Sale"
"J0233-SKD-XS","Set","4","1180","SLOW - Clearance Sale"
"JNE3802-KR-XS","kurta","20","1180","SLOW - Clearance Sale"
"JNE3420-KR-S","kurta","8","1180","SLOW - Clearance Sale"
"JNE3615-KR-M","kurta","1","1180","SLOW - Clearance Sale"
"J0041-SET-S","Set","22","1180","SLOW - Clearance Sale"
"JNE3348-KR-S","kurta","2","1180","SLOW - Clearance Sale"
"JNE3792-KR-S","kurta","5","1180","SLOW - Clearance Sale"
"J0010-LCD-M","Set","17","1180","SLOW - Clearance Sale"
"JNE3764-KR-XS","kurta","5","1180","SLOW - Clearance Sale"
"J0342-TP-S","Top","31","1180","SLOW - Clearance Sale"
"NW013-ST-SR-XS","Set","6","1180","SLOW - Clearance Sale"
"J0251-SKD-XXXL","Set","4","1180","SLOW - Clearance Sale"
"J0234-SKD-M","Set","5","1180","SLOW - Clearance Sale"
"JNE3745-KR-M","kurta","5","1180","SLOW - Clearance Sale"
"J0088-TP-S","Top","3","1180","SLOW - Clearance Sale"
"JNE3424-KR-XXL","kurta","1","1180","SLOW - Clearance Sale"
"SET377-KR-NP-XXL","Set","5","1180","SLOW - Clearance Sale"
"JNE1525-KR-UDF19BLACK-XXXL","kurta","8","1180","SLOW - Clearance Sale"
"JNE3645-TP-N-M","Top","59","1180","SLOW - Clearance Sale"
"JNE3628-KR-XXXL","kurta","7","1180","SLOW - Clearance Sale"
"SET280-KR-PP-XS","Set","16","1180","SLOW - Clearance Sale"
"SET394-KR-NP-XXL","Set","6","1180","SLOW - Clearance Sale"
"JNE3548-KR-L","kurta","11","1180","SLOW - Clearance Sale"
"J0150-KR-S","kurta","6","1180","SLOW - Clearance Sale"
"JNE3800-KR-A-XXXL","Western Dress","7","1180","SLOW - Clearance Sale"
"SET377-KR-NP-S","Set","3","1180","SLOW - Clearance Sale"
"JNE3313-KR-XL","kurta","3","1180","SLOW - Clearance Sale"
"JNE3602-KR-XL","kurta","3","1180","SLOW - Clearance Sale"
"JNE3456-KR-S","kurta","8","1180","SLOW - Clearance Sale"
"J0195-TP-XS","Top","2","1180","SLOW - Clearance Sale"
"JNE3770-KR-XXL","kurta","2","1180","SLOW - Clearance Sale"
"JNE3813-KR-XS","kurta","2","1180","SLOW - Clearance Sale"
"JNE3822-KR-L","kurta","23","1180","SLOW - Clearance Sale"
"JNE3822-KR-XS","kurta","4","1180","SLOW - Clearance Sale"
"SET282-KR-PP-XXL","Set","23","1180","SLOW - Clearance Sale"
"SET154-KR-NP-S","Set","4","1180","SLOW - Clearance Sale"
"JNE3810-KR-XL","kurta","23","1180","SLOW - Clearance Sale"
"SET221-KR-NP-XXXL","Set","3","1180","SLOW - Clearance Sale"
"JNE3719-KR-XL","kurta","1","1180","SLOW - Clearance Sale"
"JNE3780-KR-L","kurta","5","1180","SLOW - Clearance Sale"
"JNE3560-KR-XXXL","kurta","14","1180","SLOW - Clearance Sale"
"J0083-KR-M","kurta","7","1180","SLOW - Clearance Sale"
"SET044-KR-NP-XXXL","Set","7","1180","SLOW - Clearance Sale"
"J0152-DR-XXL","Western Dress","9","1179","SLOW - Clearance Sale"
"SET188-KR-NP-L","Set","10","1179","SLOW - Clearance Sale"
"JNE3704-KR-L","kurta","10","1179","SLOW - Clearance Sale"
"JNE3861-DR-M","Western Dress","11","1179","SLOW - Clearance Sale"
"SET004-KR-SP-A-XS","Set","3","1179","SLOW - Clearance Sale"
"JNE3522-KR-XL","kurta","15","1179","SLOW - Clearance Sale"
"MEN5007-KR-XL","kurta","10","1179","SLOW - Clearance Sale"
"J0109-SKD-L","Set","6","1179","SLOW - Clearance Sale"
"SET279-LC-M","Set","16","1179","SLOW - Clearance Sale"
"JNE3615-KR-XXL","kurta","2","1179","SLOW - Clearance Sale"
"JNE3475-KR-K-M","kurta","2","1179","SLOW - Clearance Sale"
"JNE3691-TU-S","Top","22","1179","SLOW - Clearance Sale"
"SET264-KR-NP-XL","Set","113","1179","SLOW - Clearance Sale"
"JNE3464-KR-L","kurta","2","1179","SLOW - Clearance Sale"
"MEN5023-KR-XXL","kurta","20","1179","SLOW - Clearance Sale"
"SET293-KR-NP-XL","Set","32","1179","SLOW - Clearance Sale"
"J0372-SKD-S","Set","5","1179","SLOW - Clearance Sale"
"J0203-TP-L","Top","5","1179","SLOW - Clearance Sale"
"J0329-KR-XXL","kurta","7","1179","SLOW - Clearance Sale"
"BTM031-NP-L","Bottom","4","1179","SLOW - Clearance Sale"
"J0037-KR-XXL","kurta","3","1179","SLOW - Clearance Sale"
"MEN5009-KR-XL","kurta","39","1179","SLOW - Clearance Sale"
"JNE3928-KR-M","kurta","3","1179","SLOW - Clearance Sale"
"JNE3627-KR-M","kurta","6","1179","SLOW - Clearance Sale"
"J0243-DR-L","Ethnic Dress","8","1179","SLOW - Clearance Sale"
"JNE3486-KR-XXXL","kurta","2","1179","SLOW - Clearance Sale"
"J0323-CD-L","Top","2","1179","SLOW - Clearance Sale"
"SAR029","Saree","3","1179","SLOW - Clearance Sale"
"JNE3635-KR-XXXL","kurta","5","1179","SLOW - Clearance Sale"
"JNE3485-KR-M","kurta","1","1179","SLOW - Clearance Sale"
"SET228-KR-PP-A-L","Set","6","1179","SLOW - Clearance Sale"
"SET265-KR-NP-XXL","Set","16","1179","SLOW - Clearance Sale"
"SET240-KR-PP-M","Set","5","1179","SLOW - Clearance Sale"
"JNE3564-KR-XXXL","kurta","3","1179","SLOW - Clearance Sale"
"JNE3516-KR-E-XXL","kurta","5","1179","SLOW - Clearance Sale"
"NW016-ST-SR-XS","Set","7","1179","SLOW - Clearance Sale"
"J0294-TP-XS","Top","11","1179","SLOW - Clearance Sale"
"JNE2251-KR-537-XXXL","kurta","2","1179","SLOW - Clearance Sale"
"JNE3786-KR-XXL","kurta","7","1179","SLOW - Clearance Sale"
"J0335-DR-L","Western Dress","120","1179","SLOW - Clearance Sale"
"J0027-SET-XS","Set","3","1179","SLOW - Clearance Sale"
"SET299-KR-PP-M","Set","2","1179","SLOW - Clearance Sale"
"NW030-TP-PJ-L","Set","7","1179","SLOW - Clearance Sale"
"SET130-KR-NP-S","Set","10","1179","SLOW - Clearance Sale"
"NW037-TP-SR-S","Set","6","1179","SLOW - Clearance Sale"
"JNE3656-TP-N-M","Top","8","1179","SLOW - Clearance Sale"
"J0033-KR-S","kurta","5","1179","SLOW - Clearance Sale"
"MEN5015-KR-XL","kurta","25","1179","SLOW - Clearance Sale"
"JNE3792-KR-XS","kurta","2","1179","SLOW - Clearance Sale"
"SET344-KR-NP-M","Set","29","1179","SLOW - Clearance Sale"
"MEN5014-KR-XL","kurta","6","1179","SLOW - Clearance Sale"
"JNE3891-TP-M","Top","1","1179","SLOW - Clearance Sale"
"J0382-SKD-L","Set","17","1179","SLOW - Clearance Sale"
"J0243-DR-XS","Ethnic Dress","4","1179","SLOW - Clearance Sale"
"SET200-KR-NP-A-XXL","Set","4","1179","SLOW - Clearance Sale"
"JNE3252-KR-S","kurta","2","1179","SLOW - Clearance Sale"
"JNE2132-KR-398-XS","kurta","2","1179","SLOW - Clearance Sale"
"JNE3768-KR-XXL","kurta","8","1179","SLOW - Clearance Sale"
"SAR152","Saree","4","1179","SLOW - Clearance Sale"
"SET295-KR-NP-XXXL","Set","24","1179","SLOW - Clearance Sale"
"JNE3803-KR-XL","kurta","10","1179","SLOW - Clearance Sale"
"JNE3313-KR-A-M","kurta","3","1179","SLOW - Clearance Sale"
"J0195-TP-XL","Top","2","1179","SLOW - Clearance Sale"
"JNE2265-KR-501-S","kurta","8","1179","SLOW - Clearance Sale"
"JNE3902-KR-XXXL","kurta","5","1179","SLOW - Clearance Sale"
"SET291-KR-PP-XS","Set","12","1179","SLOW - Clearance Sale"
"J0307-TP-XS","Top","3","1179","SLOW - Clearance Sale"
"SET300-KR-NP-XXL","Set","2","1179","SLOW - Clearance Sale"
"J0014-LCD-M","Set","11","1179","SLOW - Clearance Sale"
"J0244-SKD-XL","Set","6","1179","SLOW - Clearance Sale"
"JNE3675-TU-L","Top","18","1179","SLOW - Clearance Sale"
"JNE3706-DR-M","Western Dress","7","1179","SLOW - Clearance Sale"
"JNE3422-KR-L","kurta","3","1179","SLOW - Clearance Sale"
"JNE3655-TP-XXL","Top","3","1179","SLOW - Clearance Sale"
"JNE3619-KR-XXL","kurta","32","1179","SLOW - Clearance Sale"
"JNE3698-KR-L","kurta","6","1179","SLOW - Clearance Sale"
"SET329-KR-NP-XL","Set","7","1179","SLOW - Clearance Sale"
"JNE3796-KR-XXL","kurta","2","1179","SLOW - Clearance Sale"
"JNE3549-KR-XXL","kurta","4","1179","SLOW - Clearance Sale"
"JNE3752-KR-XXL","kurta","3","1179","SLOW - Clearance Sale"
"JNE3619-KR-XS","kurta","10","1179","SLOW - Clearance Sale"
"JNE3616-KR-XL","kurta","6","1179","SLOW - Clearance Sale"
"NW030-TP-PJ-M","Set","15","1179","SLOW - Clearance Sale"
"SET044-KR-NP-XL","Set","36","1179","SLOW - Clearance Sale"
"SET282-KR-PP-S","Set","18","1179","SLOW - Clearance Sale"
"JNE3766-KR-XXXL","kurta","4","1179","SLOW - Clearance Sale"
"JNE1233-BLUE-KR-031-XXL","kurta","14","1179","SLOW - Clearance Sale"
"JNE3862-TU-L","Top","3","1179","SLOW - Clearance Sale"
"SET436-KR-NP-M","Set","7","1179","SLOW - Clearance Sale"
"JNE3439-KR-L","kurta","4","1179","SLOW - Clearance Sale"
"J0143-SET-A-XXL","Set","3","1179","SLOW - Clearance Sale"
"JNE1234-MULTI-KR-032-XL","kurta","10","1179","SLOW - Clearance Sale"
"JNE3662-TP-S","Top","7","1179","SLOW - Clearance Sale"
"NW009-ST-CP-XS","Set","3","1179","SLOW - Clearance Sale"
"JNE3651-TP-N-XS","Top","2","1179","SLOW - Clearance Sale"
"J0330-KR-XXL","kurta","3","1179","SLOW - Clearance Sale"
"JNE3288-KR-XXXL","kurta","5","1179","SLOW - Clearance Sale"
"SET131-KR-NP-XXL","Set","2","1179","SLOW - Clearance Sale"
"BL021-71BLACK","Blouse","36","1179","SLOW - Clearance Sale"
"SET171-KR-NP-S","Set","14","1179","SLOW - Clearance Sale"
"JNE3432-KR-L","kurta","2","1179","SLOW - Clearance Sale"
"SET218-KR-NP-XXL","Set","2","1179","SLOW - Clearance Sale"
"SET234-KR-PP-M","Set","1","1179","SLOW - Clearance Sale"
"SET130-KR-NP-XXXL","Set","14","1179","SLOW - Clearance Sale"
"J0108-SKD-M","Set","9","1179","SLOW - Clearance Sale"
"JNE3805-KR-M","kurta","4","1179","SLOW - Clearance Sale"
"JNE3801-KR-XXL","kurta","69","1179","SLOW - Clearance Sale"
"SET075-KR-DH-XXL","Set","3","1179","SLOW - Clearance Sale"
"SET239-KR-NP-XS","Set","12","1179","SLOW - Clearance Sale"
"JNE3726-KR-XL","kurta","4","1179","SLOW - Clearance Sale"
"JNE3439-KR-XL","kurta","27","1179","SLOW - Clearance Sale"
"JNE3294-KR-XL","kurta","22","1179","SLOW - Clearance Sale"
"SET310-KR-NP-S","Set","9","1179","SLOW - Clearance Sale"
"J0395-DR-XL","Western Dress","8","1179","SLOW - Clearance Sale"
"JNE3727-KR-M","kurta","5","1179","SLOW - Clearance Sale"
"J0375-SKD-XXXL","Set","6","1179","SLOW - Clearance Sale"
"J0096-KR-XXXL","kurta","3","1179","SLOW - Clearance Sale"
"JNE3544-KR-S","kurta","4","1179","SLOW - Clearance Sale"
"J0106-KR-XXXL","Western Dress","14","1179","SLOW - Clearance Sale"
"JNE3690-TU-XXXL","Top","12","1179","SLOW - Clearance Sale"
"SET131-KR-NP-XXXL","Set","3","1179","SLOW - Clearance Sale"
"J0215-BL-XL","Blouse","8","1179","SLOW - Clearance Sale"
"J0181-TP-L","Top","6","1179","SLOW - Clearance Sale"
"SET037-KR-NP-XL","Set","3","1179","SLOW - Clearance Sale"
"SET338-KR-NP-M","Set","2","1179","SLOW - Clearance Sale"
"JNE3473-KR-L","kurta","4","1179","SLOW - Clearance Sale"
"JNE3399-KR-XXL","kurta","34","1179","SLOW - Clearance Sale"
"SET145-KR-NP-S","Set","25","1179","SLOW - Clearance Sale"
"J0020-SET-XS","Set","2","1179","SLOW - Clearance Sale"
"MEN5013-KR-M","kurta","8","1179","SLOW - Clearance Sale"
"J0164-DR-XL","Ethnic Dress","17","1179","SLOW - Clearance Sale"
"J0118-TP-L","Top","55","1179","SLOW - Clearance Sale"
"SET128-KR-DH-XXL","Set","8","1179","SLOW - Clearance Sale"
"J0416-DR-XXL","Western Dress","11","1179","SLOW - Clearance Sale"
"J0391-TP-XL","Top","7","1179","SLOW - Clearance Sale"
"NW002-TP-PJ-M","Set","6","1179","SLOW - Clearance Sale"
"JNE3709-DR-XL","Western Dress","2","1179","SLOW - Clearance Sale"
"NW004-TP-PJ-XXXL","Set","19","1179","SLOW - Clearance Sale"
"SET272-KR-PP-M","Set","6","1179","SLOW - Clearance Sale"
"BL006-54BLACK","Blouse","4","1179","SLOW - Clearance Sale"
"JNE3804-KR-XS","kurta","2","1179","SLOW - Clearance Sale"
"JNE3803-KR-XXXL","kurta","1","1179","SLOW - Clearance Sale"
"SET055-KR-NP-XXXL","Set","5","1179","SLOW - Clearance Sale"
"JNE3791-DR-XS","Ethnic Dress","3","1179","SLOW - Clearance Sale"
"NW015-TP-PJ-S","Set","10","1179","SLOW - Clearance Sale"
"JNE2100-KR-144-XXL","kurta","21","1179","SLOW - Clearance Sale"
"JNE3720-KR-XXL","kurta","4","1179","SLOW - Clearance Sale"
"JNE3638-KR-S","kurta","8","1179","SLOW - Clearance Sale"
"MEN5021-KR-XXL","kurta","11","1178","SLOW - Clearance Sale"
"JNE3443-KR-XXL","kurta","3","1178","SLOW - Clearance Sale"
"J0346-SET-XXXL","Set","12","1178","SLOW - Clearance Sale"
"SET275-KR-NP-XL","Set","8","1178","SLOW - Clearance Sale"
"PJNE2270-KR-N-4XL","kurta","6","1178","SLOW - Clearance Sale"
"SET172-KR-PP-B-XXL","Set","2","1178","SLOW - Clearance Sale"
"JNE3515-KR-M","kurta","4","1178","SLOW - Clearance Sale"
"JNE3881-DR-M","Western Dress","2","1178","SLOW - Clearance Sale"
"SET385-KR-NP-M","Set","19","1178","SLOW - Clearance Sale"
"JNE3805-KR-XS","kurta","2","1178","SLOW - Clearance Sale"
"J0213-TP-XXL","Top","18","1178","SLOW - Clearance Sale"
"JNE3751-KR-XS","kurta","6","1178","SLOW - Clearance Sale"
"SET332-KR-PP-M","Set","5","1178","SLOW - Clearance Sale"
"SET147-KR-NP-XS","Set","3","1178","SLOW - Clearance Sale"
"SET398-KR-PP-XL","Set","24","1178","SLOW - Clearance Sale"
"JNE3734-KR-XL","kurta","4","1178","SLOW - Clearance Sale"
"JNE3713-TP-N-XS","Top","15","1178","SLOW - Clearance Sale"
"PJNE3421-KR-N-5XL","kurta","4","1178","SLOW - Clearance Sale"
"JNE3571-KR-XXXL","kurta","1","1178","SLOW - Clearance Sale"
"JNE3391-KR-XS","kurta","4","1178","SLOW - Clearance Sale"
"JNE3720-KR-XS","kurta","6","1178","SLOW - Clearance Sale"
"SET303-KR-NP-M","Set","7","1178","SLOW - Clearance Sale"
"JNE3160-KR-M","kurta","21","1178","SLOW - Clearance Sale"
"JNE3395-KR-L","kurta","1","1178","SLOW - Clearance Sale"
"J0215-BL-M","Blouse","13","1178","SLOW - Clearance Sale"
"JNE3461-KR-XL","kurta","29","1178","SLOW - Clearance Sale"
"J0207-DR-S","Western Dress","6","1178","SLOW - Clearance Sale"
"JNE3807-KR-L","kurta","9","1178","SLOW - Clearance Sale"
"JNE3399-KR-L","kurta","164","1178","SLOW - Clearance Sale"
"JNE2100-KR-144-L","kurta","17","1178","SLOW - Clearance Sale"
"SET110-KR-PP-S","Set","88","1178","SLOW - Clearance Sale"
"J0083-KR-XXL","kurta","4","1178","SLOW - Clearance Sale"
"JNE3798-KR-S","Western Dress","17","1178","SLOW - Clearance Sale"
"J0242-SKD-L","Set","3","1178","SLOW - Clearance Sale"
"SET210-KR-PP-M","Set","5","1178","SLOW - Clearance Sale"
"J0159-DR-S","Western Dress","7","1178","SLOW - Clearance Sale"
"SET262-KR-NP-M","Set","6","1178","SLOW - Clearance Sale"
"J0103-SKD-L","Set","2","1178","SLOW - Clearance Sale"
"JNE3909-KR-XXL","kurta","1","1178","SLOW - Clearance Sale"
"SET325-KR-NP-XXL","Set","4","1178","SLOW - Clearance Sale"
"J0373-KR-S","kurta","7","1178","SLOW - Clearance Sale"
"J0331-KR-XS","kurta","1","1178","SLOW - Clearance Sale"
"JNE3778-KR-M","kurta","11","1178","SLOW - Clearance Sale"
"JNE2199-KR-411-A-S","kurta","4","1178","SLOW - Clearance Sale"
"JNE3473-KR-XL","kurta","9","1178","SLOW - Clearance Sale"
"BTM037-PP-S","Bottom","1","1178","SLOW - Clearance Sale"
"JNE2153-KR-278-A-M","kurta","2","1178","SLOW - Clearance Sale"
"SET436-KR-NP-XXL","Set","6","1178","SLOW - Clearance Sale"
"SET249-KR-NP-M","Set","9","1178","SLOW - Clearance Sale"
"NW034-TP-PJ-XXL","Set","11","1178","SLOW - Clearance Sale"
"JNE3405-KR-S","kurta","303","1178","SLOW - Clearance Sale"
